timestamp,time_in_event,name,username,text
"July 7th 2020, 5:54:36 pm UTC",13845s,SciPy Logistics,scipylogistics,"Unravel index doesn't ""find"" anything, it translate from linear index to multi-dimensional positions. If you pass multiple linear indices, it'll return multiple positions."
"July 7th 2020, 5:55:02 pm UTC",13871s,SciPy Logistics,scipylogistics,"@James: yes, it'll index along the first dimension."
"July 7th 2020, 5:55:28 pm UTC",13897s,James,james9864,what would a[6] give?
"July 7th 2020, 5:56:00 pm UTC",13929s,SciPy Logistics,scipylogistics,"Indexing outside of the size of the array raises an IndexError. It doesn't ""grow"" the array like in MATLAB."
"July 7th 2020, 5:57:10 pm UTC",13999s,Miliaritiana,miliaritiana,"Suppose I have 2 large numpy arrays a and b, if I want to compute the sum of a and b. Which is faster a + b or using numpy function np.add(a,b)?"
"July 7th 2020, 5:57:23 pm UTC",14012s,James,james9864,Feature request: translate 1d indices to multi-dim tuple.  Kind of inverse of unravel_index
"July 7th 2020, 5:57:42 pm UTC",14031s,SciPy Logistics,scipylogistics,The best place to learn about NumPy functions is to read the documentaiton: https://numpy.org
"July 7th 2020, 5:57:58 pm UTC",14047s,Lydia,lydia8615,I really liked this tutorial - thank you very much to everyone involved!
"July 7th 2020, 5:58:17 pm UTC",14066s,Eric Olsen,user4cb7cd1a,https://umdsurvey.umd.edu/jfe/form/SV_8bJrXjbhXf7saAl
"July 7th 2020, 5:58:33 pm UTC",14081s,Nupur,nupur6495,"Thank you so much, Eric! It was a very informative session :slightly_smiling_face:"
"July 7th 2020, 5:58:42 pm UTC",14091s,Matha Goram,baqwas,Thank you for an excellent session! :clap:
"July 7th 2020, 5:58:56 pm UTC",14105s,Karen West,usere0996027,Very thorough thanks!
"July 7th 2020, 5:59:00 pm UTC",14109s,Eric,eric6841,Thank you Eric and thanks to all the session helpers!
"July 7th 2020, 5:59:05 pm UTC",14114s,Yan,yan8590,"Thank you, Eric!"
"July 7th 2020, 5:59:05 pm UTC",14114s,ANDREW,andrew9334,excellent tutorial - thanks!!
"July 7th 2020, 5:59:09 pm UTC",14118s,Kindra,kindra3700,Thank you! I learned so much!
"July 7th 2020, 5:59:12 pm UTC",14121s,Blaise,blaise8904,Thank you Eric!
"July 7th 2020, 5:59:15 pm UTC",14124s,Maryam,maryam4220,Thank you!!
"July 7th 2020, 5:59:17 pm UTC",14126s,Val,usera1c2a273,Thank you!
"July 7th 2020, 5:59:21 pm UTC",14130s,Mauricio,mauricio5720,:clap:
"July 7th 2020, 5:59:23 pm UTC",14132s,Damon,damon7324,"Thank you, good training for Python."
"July 7th 2020, 5:59:24 pm UTC",14133s,Ashok Timsina,userb8e5b439,Thank you
"July 7th 2020, 5:59:31 pm UTC",14140s,Samuel,samuel9454,Thanks everyone!
"July 7th 2020, 5:59:33 pm UTC",14142s,Ryan Wang,ryan21116456,Thank you so much!!!
"July 7th 2020, 5:59:33 pm UTC",14142s,Tinsu,tinsu,Thank you!
"July 7th 2020, 5:59:35 pm UTC",14144s,Sheldon,sheldon6364,Thank You Eric and Alex
"July 7th 2020, 5:59:36 pm UTC",14145s,Jing,jing5414,Thank you
"July 7th 2020, 5:59:39 pm UTC",14148s,Alexandre,alexandre5152,Thank you!
"July 7th 2020, 5:59:39 pm UTC",14148s,Matt,matt5695,thanks all
"July 7th 2020, 5:59:45 pm UTC",14154s,Adam,adam8310,Thank you!
"July 7th 2020, 5:59:45 pm UTC",14154s,Shastri,shastri4939,What wis the Github link?
"July 7th 2020, 5:59:45 pm UTC",14154s,Val,usera1c2a273,"Good job, Eric and Alex!"
"July 7th 2020, 5:59:49 pm UTC",14158s,Damon,damon7324,:clap:
"July 7th 2020, 5:59:52 pm UTC",14161s,Perry Shafran,user9b496260,Thank you!  This was useful!
"July 7th 2020, 5:59:53 pm UTC",14162s,Luke,luke3321,Thanks!
"July 7th 2020, 5:59:55 pm UTC",14164s,Yali,yali9737,"Thank you Eric, Alex and Matt"
"July 7th 2020, 5:59:55 pm UTC",14164s,James,james9864,Thanks!
"July 7th 2020, 5:59:57 pm UTC",14166s,Ray,ray9663,"Thank you, Eric and Alex and Matt!"
"July 7th 2020, 5:59:57 pm UTC",14166s,Alyson,alyson8156,Thank you!
"July 7th 2020, 5:59:58 pm UTC",14167s,Bob,bob4868,"Great course, thanks!"
"July 7th 2020, 5:59:59 pm UTC",14168s,Ezequiel,ezequiel2751,Thanks
"July 7th 2020, 6:00:01 pm UTC",14170s,Ty,user540fdaf9,thanks!
"July 7th 2020, 6:00:03 pm UTC",14172s,Damion Demeter,iamdamion,what is the slack channel? I missed it yesterday
"July 7th 2020, 6:00:04 pm UTC",14173s,Anton,anton1404,Thank you!
